row_id,EID,Title,Subject
5257,2-s2.0-105028873834,"Multi-Level Explainable AI for ECG-Based Atrial Fibrillation Detection: Exploring LIME, SHAP, and Grad-CAM for Clinical Interpretation",Artificial_Intelligence
5258,2-s2.0-105028647495,Research on Digitalization of Clothing Style Design Components and Database Construction Based on Artificial Intelligence,Artificial_Intelligence
5259,2-s2.0-105028570726,BEYOND THE HYPE: AI OUTPERFORMS VR/AR AND GAMIFICATION IN FOREIGN LANGUAGE EDUCATION,Artificial_Intelligence
5260,2-s2.0-105027172102,Privacy-Preserving Methods for Bug Severity Prediction,Artificial_Intelligence
5261,2-s2.0-105029503937,Human–Technology Interaction in Generative AI: A Theoretical Review of Technology Acceptance and Cognitive Response,Artificial_Intelligence
5262,2-s2.0-105017431487,Deep reinforcement learning-tuning hierarchical vehicle trajectory tracking framework based on improved kinematic model predictive control,Artificial_Intelligence
5263,2-s2.0-105026455750,A Multi-City Structural Equation Modeling Analysis of Ride Intentions for Autonomous Ride-Hailing Services under Multi-Source Data Integration,Artificial_Intelligence
5264,2-s2.0-105027187702,Improved Labeling of Security Defects in Code Review by Active Learning with LLMs,Artificial_Intelligence
5265,2-s2.0-105021265142,VahigoNet: Leveraging Deep Learning for Transparent and High-Performance Hypertension Prediction,Artificial_Intelligence
5266,2-s2.0-105007452072,Pediatric pneumonia X-ray image classification: predictive model development with DenseNet-169 transfer learning,Artificial_Intelligence
5267,2-s2.0-105026442567,A Study on the Evaluation of Public Spaces in Kunming Urban Renewal Communities Based on the AHP-Entropy Weight Method Model,Artificial_Intelligence
5268,2-s2.0-105028639647,Research on AI-Driven Service Design Framework in E-commerce APP Experience,Artificial_Intelligence
5269,2-s2.0-105026443538,Computer-Assisted Gamified AI Teaching Guided by OBE: Effects on Adult Undergraduates' Academic Performance in Preschool Education,Artificial_Intelligence
5270,2-s2.0-105026344052,An Intelligent Brand Visual Element Generation System Using an Enhanced Conditional Generative Adversarial Network,Artificial_Intelligence
5271,2-s2.0-105026663552,Towards philosophical reasoning with agentic LLMs: Socratic method for scientific assistance,Artificial_Intelligence
5272,2-s2.0-105027076489,Task Planning and Decision-Making Methods for Intelligent Agents Based on Large Language Models,Artificial_Intelligence
5273,2-s2.0-105027274386,Fear of the Future in the Context of the Emergence of Generative Artificial Intelligence Among Young Adults: The Case of Czechia,Artificial_Intelligence
5274,2-s2.0-105028714800,Multi-Spectral Image Analysis Using Different CNN Models to Detect the Plant Diseases in its Early Stages,Artificial_Intelligence
5275,2-s2.0-105026930482,Towards Requirements Engineering for RAG Systems,Artificial_Intelligence
5276,2-s2.0-105026441461,AI-Driven Functional Protein Design: Machine Learning Approaches for Screening and Optimization,Artificial_Intelligence
5277,2-s2.0-105027015911,Harnessing Edge Computing and Artificial Intelligence for Real-Time Video Analytics in Disaster Management,Artificial_Intelligence
5278,2-s2.0-105027069619,UbiSense 2025: First International Workshop on Emerging Techniques in Ubiquitous Sensing and Interaction,Artificial_Intelligence
5279,2-s2.0-105026450176,War Metaphors in Political News Discourse: A Case Study,Artificial_Intelligence
5280,2-s2.0-105027099470,"Small Models, Big Tasks: An Exploratory Empirical Study on Small Language Models for Function Calling",Artificial_Intelligence
5281,2-s2.0-105027159222,Designing a Custom Chaos Engineering Framework for Enhanced System Resilience at Softtech,Artificial_Intelligence
5282,2-s2.0-105027635090,A Study on the Survival Enhancement Strategy of Drone Ad-Hoc Network,Artificial_Intelligence
5283,2-s2.0-105026977644,Intelligent closed-loop implementation method for the entire log life cycle,Artificial_Intelligence
5284,2-s2.0-105030114027,"A Quasi-Experimental Study on AI-Supported Informal Learning Intervention: Cultivating Digital Competence, Academic Enjoyment, and Engagement among Saudi EFL Learners",Artificial_Intelligence
5285,2-s2.0-105029433915,ML to Predict Effectiveness of the MCP Authorization Model for LLM-Powered Agent,Artificial_Intelligence
5286,2-s2.0-105026944401,IoT-AI Security for Dynamic Data-driven Environments,Artificial_Intelligence
5287,2-s2.0-105026452473,FOUNT Courselets on the National Data Platform,Artificial_Intelligence
5288,2-s2.0-105026443646,Artificial intelligence optimizes supply chains in search of predictive and sustainable logistics,Artificial_Intelligence
5289,2-s2.0-105027011563,VISAR: Visualization and Interpretation of Sensor-based Activity Recognition for Smart Homes,Artificial_Intelligence
5290,2-s2.0-105025046667,Mammo-MX: an x-ray mammography dataset for computer-aided diagnosis of breast cancer,Artificial_Intelligence
5291,2-s2.0-105028848316,Risk Prediction and Interpretation for Fall Events Using Explainable AI and Large Language Models,Artificial_Intelligence
5292,2-s2.0-105026337543,Intelligent Control and Monitoring of AI-Driven Landing Double Rocker Arm Holding Systems in Mountainous Power Grid Construction,Artificial_Intelligence
5293,2-s2.0-105027211752,Research on optical systems based on artificial intelligence and cloud computing,Artificial_Intelligence
5294,2-s2.0-105027884515,Modern methods of image quality enhancement in intrascopic medical imaging: comparative analysis and development trends,Artificial_Intelligence
5295,2-s2.0-105028499841,MTML 1.0: A Novel Interlingua Knowledge Representation Model for Machine Translation,Artificial_Intelligence
5296,2-s2.0-105028683460,Not All Chatbots Teach: Evidence for Pedagogical Design in AI-Assisted Technical Education,Artificial_Intelligence
5297,2-s2.0-105007452094,A predictive tool to forecast the Model for End-Stage Liver Disease score: the “MELDPredict” tool,Artificial_Intelligence
5298,2-s2.0-105029378021,"Detecting, Tracking, and Calculating the Speed of Colored Balls Using Deep Learning; [اكتشاف، تتبع، وحساب سرعة الك ا رت الملونة باستعمال التعلم العميق]",Artificial_Intelligence
5299,2-s2.0-105016997062,A three-stage segmentation framework for lung cancer lesion isolation in three-dimensional positron emission tomography images,Artificial_Intelligence
5300,2-s2.0-105026257852,"""Prosomoíosi"" (Simulation)",Artificial_Intelligence
5301,2-s2.0-105026262924,Enhancing Emotional Exploration and Self-Expression Through AI-Generated Dynamic Visuals: A Study Inspired by the Rorschach Inkblot Test,Artificial_Intelligence
5302,2-s2.0-105026510666,Artificial Intelligence Approaches to Mitigating Network Congestion in IoT Systems,Artificial_Intelligence
5303,2-s2.0-105026956054,AI-accelerated discovery of transparent conducting oxides for UV-visible applications,Artificial_Intelligence
5304,2-s2.0-105026747208,Automated bone metastasis detection in whole-body bone scan using a triplet attention mechanism,Artificial_Intelligence
5305,2-s2.0-105026884875,"A Hyper-personalized, Context-aware Café Recommendation Mobile Application Integrating Real-time Environmental Sensing and Augmented Reality",Artificial_Intelligence
5306,2-s2.0-105026263576,"Research on an Intelligent Brand Identity Collaborative Design Platform Based on ""Edge Computing Terminals + Cloud-Based Collaborative Training""",Artificial_Intelligence
5307,2-s2.0-105026653563,Leveraging Generative AI for Public Service Innovation: A Path to Smart Government in Indonesia,Artificial_Intelligence
5308,2-s2.0-105026182373,The mechanism and development path of artificial intelligence in government audit reform,Artificial_Intelligence
5309,2-s2.0-105026753281,Research and design of intelligent fault diagnosis and maintenance system based on large modeling,Artificial_Intelligence
5310,2-s2.0-105026185882,Research on the Integration of Big Data and Artificial Intelligence in Cloud Database and Intelligent Grouping System of Hydropower Project Costing,Artificial_Intelligence
5311,2-s2.0-105026165870,Semantic-AIGC Integration for the Design Regeneration of Yao Ethnic Decorative Motifs using Machine Learning,Artificial_Intelligence
5312,2-s2.0-105026138818,Intelligent bookshelf system based on prompt-optimized MLLM,Artificial_Intelligence
5313,2-s2.0-105026177051,Research on the cutting-edge trends and applications of intelligent industrial design innovation and development driven by CiteSpace,Artificial_Intelligence
5314,2-s2.0-105025102007,Unveiling the landscape of prokaryotic global regulators through deep protein language models,Artificial_Intelligence
5315,2-s2.0-105026946646,Autonomous AI pipelines for high-throughput optical material screening,Artificial_Intelligence
5316,2-s2.0-105008118029,The Dial-a-Ride Problem with Limited Pickups per Trip,Artificial_Intelligence
5317,2-s2.0-105026154869,Can Artificial Intelligence Applications Promote Urban Technological Innovation? Based on Moderating Effect of Population Urbanization,Artificial_Intelligence
5318,2-s2.0-105026274184,Cave: An AI-Generated Cinematic Allegory on Reality and Free Will,Artificial_Intelligence
5319,2-s2.0-105026751554,Research on the application of artificial intelligence technology in power dispatching automation systems,Artificial_Intelligence
5320,2-s2.0-105026234723,Practice on Automation of Transmission Line Design Using AI Algorithms,Artificial_Intelligence
5321,2-s2.0-105026151592,Research on Annular Pressure Prediction of High-Temperature High-Pressure Sulfur - Bearing Wells Based on LSTM,Artificial_Intelligence
5322,2-s2.0-105026487672,Analyzing Trustworthy in AI: A Comprehensive Bibliometric Review of Artificial Intelligence Research,Artificial_Intelligence
5323,2-s2.0-105026286562,Algorithm Pasture: Perceptual Domestication and the Illusion of Freedom in AI Art Installations,Artificial_Intelligence
5324,2-s2.0-105026657237,Pattern Redesign Imitating Ethnic Clothing Color Styles via Palette-guided GAN,Artificial_Intelligence
5325,2-s2.0-105026838047,Intelligent agent based on large language model,Artificial_Intelligence
5326,2-s2.0-105026261283,Study on Adaptive Optimisation Method for AI Generated Code Performance Based on Reinforcement Learning,Artificial_Intelligence
5327,2-s2.0-105026289276,HUMMUS: Blending Data Humanism with Sequential Music Recommender Systems to Foster Explainability and Scrutability,Artificial_Intelligence
5328,2-s2.0-105026840000,Image Captioning Algorithm Based on Visual Attention and Image-Text Alignment,Artificial_Intelligence
5329,2-s2.0-105026653959,Structure–Color Coordinated Generation for Tang Dynasty Tuanke Patterns: Facilitating Living Conservation and Dissemination via Accessible Intelligent Design,Artificial_Intelligence
5330,2-s2.0-105025398086,A Comprehensive Leakage-Free Forecasting Pipeline for Segmented Time Series: Application to Cross-Trip State-of-Charge Prediction in Automated Electric Vehicles,Artificial_Intelligence
5331,2-s2.0-105026290697,Move the Stasis: Animating Classical Illustration,Artificial_Intelligence
5332,2-s2.0-105026146375,Design and Research of a Sports Course Analysis and Management System Based on Decision Tree Algorithms,Artificial_Intelligence
5333,2-s2.0-105028425314,What Human-Horse Interactions May Teach Us About Effective Human-AI Interactions,Artificial_Intelligence
5334,2-s2.0-105026657621,The Personalization of Digital Services: How is it Being Driven by European Union Member States?,Artificial_Intelligence
5335,2-s2.0-105026137578,Network Asset Security Management Model Based on the Attacker's Perspective,Artificial_Intelligence
5336,2-s2.0-105026444656,Computational Lexical Analysis of Flamenco Genres,Artificial_Intelligence
5337,2-s2.0-105026838116,A review of infrared and visible light image fusion algorithms based on deep learning,Artificial_Intelligence
5338,2-s2.0-105026937083,Multiscale simulation frameworks for light-matter interaction in AI-designed materials,Artificial_Intelligence
5339,2-s2.0-105026838907,SOH estimation method for lithium-ion batteries based on charging and discharging features,Artificial_Intelligence
5340,2-s2.0-105026158806,"Artificial Intelligence Application, Technological Innovation, and Digital Service Trade Network",Artificial_Intelligence
5341,2-s2.0-105026932577,Harnessing artificial intelligence for the design and discovery of next-generation optical materials,Artificial_Intelligence
5342,2-s2.0-105026249221,A Study on the Design of a Cross-Financial Institution Risk Modelling System Based on Federated Learning,Artificial_Intelligence
5343,2-s2.0-105026303249,"Generation by Prediction: Latent Syntax, Predictive Culture",Artificial_Intelligence
5344,2-s2.0-105026286182,Towards an AI-Assisted Speculative Narrative Design Workflow,Artificial_Intelligence
5345,2-s2.0-105026164118,AutoPen: Towards Autonomous Penetration Testing Using LLM-Powered Agents,Artificial_Intelligence
5346,2-s2.0-105026242673,Research on the Construction and Application of Knowledge Graphs for Online Open Courses Empowered by Generative AI,Artificial_Intelligence
5347,2-s2.0-105026137169,An industrial artificial intelligence-based multi-stage quality prediction framework for steel manufacturing processes,Artificial_Intelligence
5348,2-s2.0-105026837253,A novel WGAN-GP steganography based on channel attention,Artificial_Intelligence
5349,2-s2.0-105026839674,Achieving Accurate and Interpretable Gas Production Forecasting with Kolmogorov-Arnold Networks,Artificial_Intelligence
5350,2-s2.0-105026487216,The Impact of Generative AI on University Students’ Learning Experience: A Study on Cognitive and Affective Outcomes,Artificial_Intelligence
5351,2-s2.0-105026177385,Design and implementation of teacher AI literacy assessment system,Artificial_Intelligence
5352,2-s2.0-105026665630,Instilling Doubts About Truth: The Impact of Putin's Interview on X Discourse,Artificial_Intelligence
5353,2-s2.0-105026342250,Credit Evaluation Algorithm for International Trade Enterprises Based on Artificial Intelligence,Artificial_Intelligence
5354,2-s2.0-105026285726,Ghost of Life,Artificial_Intelligence
5355,2-s2.0-105026278590,Design and Evaluation of Unified Superimposed Visualization for a Large-Scale Heterogeneous Local Explanations,Artificial_Intelligence
5356,2-s2.0-105028383453,Dual Drivers of Experience and Trust: Exploring the Mechanisms of Elderly User Adoption of AI-HVAs from a UTAUT Perspective,Artificial_Intelligence
5357,2-s2.0-105026163658,Research on Emotional Transfer in Classical Chinese Poetry Using a Multi-Module Transformer-Based Deep Learning Framework,Artificial_Intelligence
5358,2-s2.0-105026178582,The degree of AI application for the intelligent upgrade of logistics and warehousing Multi-dimensional evaluation modeling and analysis,Artificial_Intelligence
5359,2-s2.0-105026259274,Threshold Perception: Leveraging Generative AI and Multisensory Design to Communicate Sensory Overload in Neurodiverse Population,Artificial_Intelligence
5360,2-s2.0-105026941158,AI-based models for geometric modeling of kidney function over optical networks,Artificial_Intelligence
5361,2-s2.0-105028741282,Did Alice Do Wrong? Cross-Cultural Differences in Student Perceptions of Generative AI Use in University Computing Education,Artificial_Intelligence
5362,2-s2.0-105025475152,Modeling Human Lane Following Behavior,Artificial_Intelligence
5363,2-s2.0-105026654600,Toward Comprehensive Design Space Exploration on Heterogeneous Multi-core Processors,Artificial_Intelligence
5364,2-s2.0-105026193628,The Application of Prompt Engineering in AI-Assisted Writing: A Cross-Domain Biliometric Literature Review (2020-July 2025),Artificial_Intelligence
5365,2-s2.0-105026138505,Graph Neural Network and Temporal Sequence Integration for AI-Powered Financial Compliance Detection,Artificial_Intelligence
5366,2-s2.0-105026839852,Metamorphic testing of large language model question answering systems,Artificial_Intelligence
5367,2-s2.0-105026837672,A digital resource management model for intangible cultural heritage integrating artificial intelligence and blockchain,Artificial_Intelligence
5368,2-s2.0-105026159791,Research on the Integration Application of Large Models and Digital Humans,Artificial_Intelligence
5369,2-s2.0-105026944131,AI-driven discovery of high-efficiency perovskite-organic hybrid materials for next-generation photovoltaics,Artificial_Intelligence
5370,2-s2.0-105026346753,Privacy-Preserving Sentiment Analysis in Cross-Jurisdictional Legal Data: A Federated Learning Approach Based on Differential Privacy,Artificial_Intelligence
5371,2-s2.0-105026144228,Artificial Intelligence-Based Multiscale Temporal Modeling for Anomaly Detection in Cloud Services,Artificial_Intelligence
5372,2-s2.0-105026953281,Inverse design of optical metamaterials using generative neural networks,Artificial_Intelligence
5373,2-s2.0-105026277163,Visualizing AI Operations for Human Oversight: The Ops Room,Artificial_Intelligence
5374,2-s2.0-105026932701,Quantum-inspired AI models for high-precision spectral property prediction,Artificial_Intelligence
5375,2-s2.0-105026314391,HUMAN OVERS[A]IGHT: THE OPS ROOM,Artificial_Intelligence
5376,2-s2.0-105026156898,Applications of Artificial Intelligence Technology in the Decision-making of Enterprise Diversification Strategies,Artificial_Intelligence
5377,2-s2.0-105028405820,"Before We Can Lead in AI Design, We Must Believe We Can Affect AI",Artificial_Intelligence
5378,2-s2.0-105008029019,Alternative ranking in trust network group decision-making: A distributionally robust optimization method,Artificial_Intelligence
5379,2-s2.0-105026189028,Piano Performance Posture Recognition and Rhythm Structure Analysis Based on Convolutional Neural Network,Artificial_Intelligence
5380,2-s2.0-105025440127,RehabKD with LLM-KG-LDACX: Orchestrating AI Models for Rehabilitation Knowledge Discovery,Artificial_Intelligence
5381,2-s2.0-105026491246,"A Systematic Survey on Artificial Intelligence in 6G Wireless Networks: Security, Opportunities, Applications, Advantages, Future Research Directions and Challenges",Artificial_Intelligence
5382,2-s2.0-105026837225,Computing power network resource scheduling strategy based on A3C,Artificial_Intelligence
5383,2-s2.0-105026839649,Protocol for Generating New Patterns Using Monte Carlo Ensemble of Hierarchical Models,Artificial_Intelligence
5384,2-s2.0-105026160521,How Does AI Occupational Replacement Affect STEM Education Consumption? - An Empirical Study Based on Random Forest and Bootstrap Mediation,Artificial_Intelligence
5385,2-s2.0-105026149177,Research on the Employment Effects of Digital Transformation in Manufacturing Enterprises,Artificial_Intelligence
5386,2-s2.0-105026262239,Flowing Craftsmanship: AI-Driven 3D Reconstruction of the Chinese Knot Weaving Structure in Cultural Heritage,Artificial_Intelligence
5387,2-s2.0-105026343941,Change-Point Detection in Financial Time Series Using the PELT Algorithm: Simulation Optimization and Empirical Analysis,Artificial_Intelligence
5388,2-s2.0-105026318886,Collective Intelligence Outperforms Individual Talent: A Case Study in League of Legends,Artificial_Intelligence
5389,2-s2.0-105026195278,Research on the Tradeoff of Multiple Schemes in LRU Division Based on the Development Stage of Equipment,Artificial_Intelligence
5390,2-s2.0-105026174755,Research on Green Credit Default Prediction Based on LightGBM Model: Empirical Evidence from China's Banking Industry,Artificial_Intelligence
5391,2-s2.0-105029016788,Mapping a Decade of Research on Artificial Intelligence and Augmented Reality in Physics Education: A Bibliometric Analysis (2016–2025),Artificial_Intelligence
5392,2-s2.0-105026238268,Visualizing a Digital Twin for Operators in High-Mix Low-Volume Manufacturing using Augmented Reality,Artificial_Intelligence
5393,2-s2.0-105026837456,Dynamic Semantic Refined Network for 2D Human Pose Estimation,Artificial_Intelligence
5394,2-s2.0-105026444448,Agent Shadowing: Edge-Driven Seamless Integration for Edge and Cloud AI Agents,Artificial_Intelligence
5395,2-s2.0-105026252554,"An Explainable AI Framework for Parkinson's Disease Prediction Using XGBoost, SHAP, and Large Language Model Integration",Artificial_Intelligence
5396,2-s2.0-105026162417,A Review of the Application of Artificial Intelligence in the Monitoring and Feature Extraction of Metrological Asset Operational Status,Artificial_Intelligence
5397,2-s2.0-105026144046,Analysis of Oil and Gas Pipeline Accidents Based on 24Model and Apriori Algorithm,Artificial_Intelligence
5398,2-s2.0-105016607184,Future of humanity in an artificial intelligence centric world,Artificial_Intelligence
5399,2-s2.0-105026923710,Heart signal analysis based on optical biosensors: integrating AI technology into human health monitoring,Artificial_Intelligence
5400,2-s2.0-105024626318,"Butler-Matrix Beamspace Front-Ends for Massive MIMO: Architecture, Loss Budget, and Capacity Impact",Hardware_and_Architecture
5401,2-s2.0-105025941540,ASFNOformer—A Superior Frequency Domain Token Mixer in Spiking Transformer,Hardware_and_Architecture
5402,2-s2.0-105024559634,A Source-to-Source Compiler to Enable Hybrid Scheduling for High-Level Synthesis,Hardware_and_Architecture
5403,2-s2.0-105038493103,Research on the design and autonomous navigation of medical intelligent agent systems based on multimodal perception,Hardware_and_Architecture
5404,2-s2.0-105025723305,Research on multiple transaction consistency models and conflict resolution methods for active-Active architecture of trusted computing,Hardware_and_Architecture
5405,2-s2.0-105004425331,"Smart home and spaces with multiple stakeholders: automation, conflicts, security and recommender systems",Hardware_and_Architecture
5406,2-s2.0-105023887755,Bastag: Byte-level Access Control on Shared Memory using ARM Memory Tagging Extension,Hardware_and_Architecture
5407,2-s2.0-105010970929,AuSoScan: Automatic Scoliosis Assessment by Ultrasound Scanning With Soft Contact Control,Hardware_and_Architecture
5408,2-s2.0-105024536996,A 4–5 GHz Sub-Sampling PLL with TDC-Free Digital Coarse Loop,Hardware_and_Architecture
5409,2-s2.0-105005578367,HLS-compiled PYNQ-based cardiac arrhythmia detection system leveraging quantized ECG beat images,Hardware_and_Architecture
5410,2-s2.0-105026008712,HuntKTm: Hybrid Scheduling and Automatic Management for Efficient Kernel Execution on Modern GPUs,Hardware_and_Architecture
5411,2-s2.0-105025974581,Implementation and Performance Assessment of a DFIG-Based Wind Turbine Emulator Using TSR-Driven MPPT for Enhanced Power Extraction,Hardware_and_Architecture
5412,2-s2.0-105013659781,Area-efficient architectures of Midori lightweight block cipher for resource constrained devices,Hardware_and_Architecture
5413,2-s2.0-105024937989,PlatformX: An End-to-End Transferable Platform for Energy-Efficient Neural Architecture Search,Hardware_and_Architecture
5414,2-s2.0-105025136257,HyperEnhancerNet: Lightweight Speech Enhancement with Learnable Time-Frequency Resampling,Hardware_and_Architecture
5415,2-s2.0-105024658140,Facilitating Radiograph Interpretation: Refined Generative Models for Precise Bone Suppression in Chest X-rays,Hardware_and_Architecture
5416,2-s2.0-105023876852,Addressing Vulnerabilities and Opacities in Quantum Service Providers,Hardware_and_Architecture
5417,2-s2.0-105009840772,Performance Portability of the Particle Tracking Algorithm Using SYCL,Hardware_and_Architecture
5418,2-s2.0-105025817709,A Multilevel Inverter with Different Input Voltages Having Different Voltage Levels Based on Different Switch Switching Types,Hardware_and_Architecture
5419,2-s2.0-105037909284,Recording the Presence of Students in an Auditorium Using Facial Recognition in Video Stream Images,Hardware_and_Architecture
5420,2-s2.0-105025461407,"Intrusion Detection Systems for In-Vehicle Networks: Protocols, Applications, and Challenges",Hardware_and_Architecture
5421,2-s2.0-105023287168,"Alps, a versatile research infrastructure",Hardware_and_Architecture
5422,2-s2.0-105027081755,Passive Body-Area Electrostatic Field (Human Body Capacitance) for Ubiquitous Computing,Hardware_and_Architecture
5423,2-s2.0-105021507224,Joint Coherent/Non-Coherent Detection for Distributed Massive MIMO: Enabling Cooperation Under Mixed Channel State Information,Hardware_and_Architecture
5424,2-s2.0-105028011058,Exploring Hardware Architectures for Multi-Band Antenna Measurement and Testing in Naval Vessels,Hardware_and_Architecture
5425,2-s2.0-105026693469,Autonomous augmented reality projection system for industrial weld seam inspection,Hardware_and_Architecture
5426,2-s2.0-105028579979,MetaEdge: A Meta-Learning-Based Auto-Selective Tool for Hardware-Aware Anomaly Detection on Edge Devices,Hardware_and_Architecture
5427,2-s2.0-105024716122,Coot Bird Optimization-Based ESkip-ResNet Classification for Deepfake Detection,Hardware_and_Architecture
5428,2-s2.0-105023128437,Heterogeneous PLC-Based Distributed Controller with Embedded Logic-Monitoring Blackbox for Real-Time Failover,Hardware_and_Architecture
5429,2-s2.0-105025824224,Research of breast tumor classification using ultrasound image based on deep learning,Hardware_and_Architecture
5430,2-s2.0-105026151192,This Is INSANE! Kernel-Bypass Networking Finally Made Easy,Hardware_and_Architecture
5431,2-s2.0-105027627369,SwFormer: Enabling Faster Foundation Models on New Sunway Supercomputer via Holistic Kernel Tiling and Scheduling,Hardware_and_Architecture
5432,2-s2.0-105012186896,A High Throughput Accelerator for Accurate Dense Optical Flow Estimation by Multi-scale Deep Feature Matching,Hardware_and_Architecture
5433,2-s2.0-105012596105,Bridging TSN and 5G networks: Prototype design and evaluation for real-time embedded systems,Hardware_and_Architecture
5434,2-s2.0-105025982191,High-Speed Architecture for Hybrid Arithmetic–Huffman Data Compression,Hardware_and_Architecture
5435,2-s2.0-105024212022,Characterizing Ipv6 Adoption Trends Through Longitudinal Measurements,Hardware_and_Architecture
5436,2-s2.0-105024557430,Layer-Pipelined CNN Accelerator Design on 2.5D FPGAs,Hardware_and_Architecture
5437,2-s2.0-105012537280,Enhancing Data Storage Reliability and Error Correction in Multilevel NOR and NAND Flash Memories Through Optimal Design of BCH Codes,Hardware_and_Architecture
5438,2-s2.0-105023391482,eCounter: Inline Per-IP Network Monitoring at Millisecond Resolution via eBPF,Hardware_and_Architecture
5439,2-s2.0-105018300175,Green metrics for AI: A hybrid strategy for environmental impact assessment,Hardware_and_Architecture
5440,2-s2.0-105011853490,SCAN-C: a lightweight cryptographic algorithm to secure CAN communications in modern vehicles,Hardware_and_Architecture
5441,2-s2.0-105026568548,Automatic Recognition of Densely Distributed Low-Voltage Meters in Glare-Affected Environments Using YOLOv8 and OCR,Hardware_and_Architecture
5442,2-s2.0-105026569518,Physical-virtual simulation system with renewable energy integration,Hardware_and_Architecture
5443,2-s2.0-105010965431,Exploring Hardware-Efficient Architectures of Golomb–Rice Decoder for TinyML Applications,Hardware_and_Architecture
5444,2-s2.0-105016097034,A temporally coded multilayer spiking neural network and its memristor-based hardware implementation,Hardware_and_Architecture
5445,2-s2.0-85216955474,Multiload Resonant Inverter With Boosting for All-Metal Domestic Induction Heating System,Hardware_and_Architecture
5446,2-s2.0-105007097694,WISDOM: A framework for scaling on-device Wi-Fi sensing solutions,Hardware_and_Architecture
5447,2-s2.0-105023404994,"Scalable, High-Fidelity Monitoring of Application Communication Patterns in Vernier",Hardware_and_Architecture
5448,2-s2.0-105020637194,Distributed adaptive fault-tolerant cooperative control for fixed-wing UAVs with actuator faults and input constraints,Hardware_and_Architecture
5449,2-s2.0-105026622158,A Modular Framework for High-Performance Graphical Interfaces on STM32 Microcontrollers,Hardware_and_Architecture
5450,2-s2.0-105024007579,Scalable hardware architecture for real-time execution of biomimetic spiking neural networks,Hardware_and_Architecture
5451,2-s2.0-105021885245,An Internet of Things-enabled adaptive robotic framework for autonomous navigation in smart campus and urban mobility systems,Hardware_and_Architecture
5452,2-s2.0-105026283876,Construction of Churn Prediction Model and Decision Support System Combining User Behavioural Characteristics,Hardware_and_Architecture
5453,2-s2.0-105025745464,DCMFF-Net: A Low-Complexity Intra-Frame Encoding Method with Double Convolution and Multi-Scale Feature Fusion,Hardware_and_Architecture
5454,2-s2.0-105026454845,Q-GEAR: Improving quantum simulation framework,Hardware_and_Architecture
5455,2-s2.0-105011045609,LLIE: Low-Light Image Enhancement Network Based on FPGA,Hardware_and_Architecture
5456,2-s2.0-105026922540,OPTIMIZED FOR THE EDGE: A LIGHTWEIGHTAI MODEL FOR INDUSTRIAL PRODUCT CLASSIFICATION,Hardware_and_Architecture
5457,2-s2.0-105011593466,"A parametric, scalable and efficient architecture for schoolbook polynomial multiplier for lattice-based cryptography",Hardware_and_Architecture
5458,2-s2.0-105024642954,Lightweight Convolutional Neural Network with Efficient Channel Attention Mechanism for Real-Time Facial Emotion Recognition in Embedded Systems,Hardware_and_Architecture
5459,2-s2.0-105018371262,An Energy- and Resource-Efficient Parallel-Pipelined Pedestrian Detector With Multiscale Image Computation Scheduling for Always-On Intelligent Edge Devices,Hardware_and_Architecture
5460,2-s2.0-105023075866,Implementation of a Device Failure Query Model for the Virtual Power Plant Smart Operation and Maintenance Platform Based on Retrieval-Augmented Generation Technology,Hardware_and_Architecture
5461,2-s2.0-105008890174,Searching Neural Architectures for Sensor Nodes on IoT Gateways,Hardware_and_Architecture
5462,2-s2.0-105023953422,Efficient Lindblad synthesis for noise model construction,Hardware_and_Architecture
5463,2-s2.0-105013845759,Hardware efficient design and implementation of multiplierless FIR filters using Sparse PSO on FPGA and ASIC,Hardware_and_Architecture
5464,2-s2.0-105027282268,Hardware Implementation of the GVF Approach for Deformable Contour Detection on FPGA,Hardware_and_Architecture
5465,2-s2.0-105023904013,QSec'25: Workshop on Quantum Security and Privacy,Hardware_and_Architecture
5466,2-s2.0-105026089876,IFD-YOLO: A Lightweight Infrared Sensor-Based Detector for Small UAV Targets,Hardware_and_Architecture
5467,2-s2.0-105021993417,Runtime Fault Localization in Deep Neural Network Accelerators,Hardware_and_Architecture
5468,2-s2.0-105023988409,SDR-RDMA: Software-Defined Reliability Architecture for Planetary Scale RDMA Communication,Hardware_and_Architecture
5469,2-s2.0-105021822975,An electroencephalogram approach to explore the effect of social exclusion and smoking cues on smoking urge,Hardware_and_Architecture
5470,2-s2.0-105027345644,Planar Quantum Low-Density Parity-Check Codes with Open Boundaries,Hardware_and_Architecture
5471,2-s2.0-105026246644,Study on Real Estate Investment Risk Assessment and Decision Support System Driven by Fintech,Hardware_and_Architecture
5472,2-s2.0-105025932745,Light-YOLOv8n: A lightweight real-time monitoring system for abnormal driving behavior based on multimodal fusion and cloud edge collaborative optimization,Hardware_and_Architecture
5473,2-s2.0-105026661309,Swift: High Parallelism Program Generation of Tensor Operators for Accelerating Deep Learning Inference,Hardware_and_Architecture
5474,2-s2.0-105024893642,GreyConE+: Eﬀicient Rare-Target Test Generation for FPGA HLS Designs,Hardware_and_Architecture
5475,2-s2.0-105019253579,Hardware-efficient algorithm and architecture for depth-based image dehazing systems,Hardware_and_Architecture
5476,2-s2.0-105015296935,Binocular localization method for pear-picking robots based on YOLO-CDS and RSIQR module collaborative optimization,Hardware_and_Architecture
